Entity,Year,Country code,Total Taxes
Mali,1983,MLI,9.191472547
Mali,1984,MLI,8.87451585
Mali,1985,MLI,8.524051427
Mali,1986,MLI,10.69999796
Mali,1987,MLI,9.605139003
Mali,1988,MLI,8.55229017
Mali,1989,MLI,9.969996976
Mali,1990,MLI,8.79696498
Mali,1991,MLI,10.50441593
Mali,1992,MLI,10.25779777
Mali,1993,MLI,10.29857247
Mali,1994,MLI,8.615651767
Mali,1995,MLI,9.353638672
Mali,1996,MLI,11.72940905
Mali,1997,MLI,12.20391669
Mali,1998,MLI,12.84462244
Mali,1999,MLI,13.00438269
Mali,2000,MLI,12.34006315
Mali,2001,MLI,12.73027282
Mali,2002,MLI,14.55404341
Mali,2003,MLI,14.77031428
Mali,2004,MLI,15.3340552
Mali,2005,MLI,15.13961677
Mali,2006,MLI,15.00638144
Mali,2007,MLI,14.22668672
Mali,2008,MLI,13.27511386
Mali,2009,MLI,14.74852997
Mali,2010,MLI,14.61215052
Mali,2011,MLI,15.25024446
Mali,2012,MLI,15.49021227
Mali,2013,MLI,15.59160672
Malta,1980,MLT,27.63265306
Malta,1981,MLT,27.71592211
Malta,1982,MLT,27.07665656
Malta,1983,MLT,26.43575175
Malta,1984,MLT,24.92084147
Malta,1985,MLT,25.87394958
Malta,1986,MLT,24.7177183
Malta,1987,MLT,23.69810634
Malta,1988,MLT,24.79802143
Malta,1989,MLT,24.60528279
Malta,1990,MLT,25.51245406
Malta,1991,MLT,25.30627421
Malta,1992,MLT,25.91826236
Malta,1993,MLT,27.00232971
Malta,1994,MLT,25.44019134
Malta,1995,MLT,25.87729686
Malta,1996,MLT,24.52366309
Malta,1997,MLT,26.54684257
Malta,1998,MLT,25.5093181
Malta,1999,MLT,26.45227384
Malta,2000,MLT,27.35987656
Malta,2001,MLT,29.62021796
Malta,2002,MLT,33.56267784
Malta,2003,MLT,33.19128969
Malta,2004,MLT,34.06058039
Malta,2005,MLT,34.72485769
Malta,2006,MLT,34.72003804
Malta,2007,MLT,35.92466888
Malta,2008,MLT,32.8658835
Malta,2009,MLT,33.41694349
Malta,2010,MLT,32.04784107
Malta,2011,MLT,32.56579077
Malta,2012,MLT,32.72291374
Marshall Islands,1993,MHL,22.22222222
Marshall Islands,1994,MHL,20.18518519
Marshall Islands,1995,MHL,18.41666667
Marshall Islands,1996,MHL,19.27927928
Marshall Islands,1997,MHL,19.81132075
Marshall Islands,1998,MHL,17.98165138
Marshall Islands,2000,MHL,15.31531532
Marshall Islands,2001,MHL,16
Marshall Islands,2002,MHL,16.08
Marshall Islands,2003,MHL,18.18897638
Marshall Islands,2004,MHL,21.98473282
Marshall Islands,2005,MHL,22.10144928
Marshall Islands,2006,MHL,21.875
Marshall Islands,2007,MHL,22.26666667
Marshall Islands,2008,MHL,21.63398693
Mauritania,1989,MRT,15.34729973
Mauritania,1990,MRT,15.38555904
Mauritania,1991,MRT,13.45692992
Mauritania,1992,MRT,13.48064217
Mauritania,1993,MRT,14.37076576
Mauritania,1994,MRT,13.959266
Mauritania,1995,MRT,12.84983121
Mauritania,1996,MRT,13.28578068
Mauritania,1997,MRT,12.21287989
Mauritania,1998,MRT,11.18930765
Mauritania,1999,MRT,11.68057697
Mauritania,2000,MRT,11.42084352
Mauritania,2001,MRT,10.80989679
Mauritania,2002,MRT,11.53104491
Mauritania,2003,MRT,10.92096046
Mauritania,2004,MRT,12.18450469
Mauritania,2005,MRT,13.10272537
Mauritania,2006,MRT,11.88877203
Mauritania,2007,MRT,12.31548375
Mauritania,2008,MRT,11.94531607
Mauritania,2009,MRT,11.09425118
Mauritania,2010,MRT,12.16608037
Mauritania,2011,MRT,12.75517289
Mauritania,2012,MRT,12.39241008
Mauritania,2013,MRT,13.40092978
Mauritius,1980,MUS,17.60083526
Mauritius,1981,MUS,17.92317644
Mauritius,1982,MUS,16.6558663
Mauritius,1983,MUS,19.26108743
Mauritius,1984,MUS,20.24885172
Mauritius,1985,MUS,19.11675741
Mauritius,1986,MUS,19.06564224
Mauritius,1987,MUS,19.25580211
Mauritius,1988,MUS,20.27456343
Mauritius,1989,MUS,21.07292137
Mauritius,1990,MUS,20.9769021
Mauritius,1991,MUS,21.17556947
Mauritius,1992,MUS,20.28830901
Mauritius,1993,MUS,18.9126968
Mauritius,1994,MUS,18.75084484
Mauritius,1995,MUS,16.63089254
Mauritius,1996,MUS,16.22893437
Mauritius,1997,MUS,17.49321288
Mauritius,1998,MUS,17.21991909
Mauritius,1999,MUS,17.70321061
Mauritius,2000,MUS,18.05653133
Mauritius,2001,MUS,16.19538365
Mauritius,2002,MUS,15.85309021
Mauritius,2003,MUS,16.86899994
Mauritius,2004,MUS,17.27225993
Mauritius,2005,MUS,18.30255025
Mauritius,2006,MUS,17.74160904
Mauritius,2007,MUS,16.74357987
Mauritius,2008,MUS,18.51514312
Mauritius,2009,MUS,20.30320095
Mauritius,2010,MUS,20.24313267
Mauritius,2011,MUS,20.10881982
Mauritius,2012,MUS,20.66072389
Mauritius,2013,MUS,20.4078542
Mexico,1990,MEX,14.85712036
Mexico,1991,MEX,14.6827789
Mexico,1992,MEX,14.92224181
Mexico,1993,MEX,13.60634334
Mexico,1994,MEX,13.23253266
Mexico,1995,MEX,13.22686616
Mexico,1996,MEX,13.33516554
Mexico,1997,MEX,13.66008194
Mexico,1998,MEX,12.64235114
Mexico,1999,MEX,13.09509068
Mexico,2000,MEX,14.34419813
Mexico,2001,MEX,14.67062507
Mexico,2002,MEX,14.26563787
Mexico,2003,MEX,15.52603949
Mexico,2004,MEX,15.32792147
Mexico,2005,MEX,16.0883666
Mexico,2006,MEX,16.26723742
Mexico,2007,MEX,15.88018689
Mexico,2008,MEX,19.05519032
Mexico,2009,MEX,15.25011307
Mexico,2010,MEX,16.59718338
Mexico,2011,MEX,17.52104913
Mexico,2012,MEX,17.39899562
Micronesia,1989,FSM,10
Micronesia,1990,FSM,11.36054422
Micronesia,1991,FSM,10.60240964
Micronesia,1992,FSM,11.51685393
Micronesia,1993,FSM,10.85858586
Micronesia,1994,FSM,10.34482759
Micronesia,1995,FSM,8.963963964
Micronesia,1996,FSM,10.50228311
Micronesia,1997,FSM,9.951690821
Micronesia,1998,FSM,11.86363636
Micronesia,1999,FSM,11.4479638
Micronesia,2000,FSM,11.84549356
Micronesia,2001,FSM,11.04166667
Micronesia,2002,FSM,10.91286307
Micronesia,2003,FSM,9.836734694
Micronesia,2004,FSM,11.42259414
Micronesia,2005,FSM,11.68
Micronesia,2006,FSM,11.73913043
Micronesia,2007,FSM,10.859375
Micronesia,2008,FSM,11.22605364
Micronesia,2009,FSM,11.44404332
Micronesia,2010,FSM,12.00680272
Micronesia,2011,FSM,12.03883495
Micronesia,2012,FSM,11.65644172
Micronesia,2013,FSM,12.12698413
Moldova,1997,MDA,33.94639453
Moldova,1998,MDA,32.1311116
Moldova,1999,MDA,24.75247525
Moldova,2000,MDA,24.30712756
Moldova,2001,MDA,24.38064245
Moldova,2002,MDA,25.83348111
Moldova,2003,MDA,27.50642674
Moldova,2004,MDA,29.80457043
Moldova,2005,MDA,31.573356
Moldova,2006,MDA,33.26853466
Moldova,2007,MDA,33.97716639
Moldova,2008,MDA,33.42233241
Moldova,2009,MDA,32.01059077
Moldova,2010,MDA,30.96612645
Moldova,2011,MDA,30.72411323
Moldova,2012,MDA,32.03404815
Moldova,2013,MDA,31.43866282
Mongolia,1992,MNG,16.24954274
Mongolia,1993,MNG,19.78573656
Mongolia,1994,MNG,15.11345164
Mongolia,1995,MNG,13.85507201
Mongolia,1996,MNG,14.0156363
Mongolia,1997,MNG,15.03966252
Mongolia,1998,MNG,13.93539046
Mongolia,1999,MNG,14.41036279
Mongolia,2000,MNG,18.23519133
Mongolia,2001,MNG,20.14077679
Mongolia,2002,MNG,19.7990332
Mongolia,2003,MNG,19.69839465
Mongolia,2004,MNG,21.21019224
Mongolia,2005,MNG,19.60701003
Mongolia,2006,MNG,24.25041059
Mongolia,2007,MNG,26.18830731
Mongolia,2008,MNG,24.83517638
Mongolia,2009,MNG,21.16602468
Mongolia,2010,MNG,27.55060938
Mongolia,2011,MNG,29.67262194
Mongolia,2012,MNG,25.71244012
Mongolia,2013,MNG,26.77581337
Montenegro,2000,MNE,27.40150094
Montenegro,2001,MNE,26.67953668
Montenegro,2002,MNE,31.40441176
Montenegro,2003,MNE,31.08609272
Montenegro,2004,MNE,32.39520958
Montenegro,2005,MNE,32.9476584
Montenegro,2006,MNE,35.08608655
Montenegro,2007,MNE,39.10447761
Montenegro,2008,MNE,39.69539857
Montenegro,2009,MNE,35.71284804
Montenegro,2010,MNE,35.46391753
Montenegro,2011,MNE,34.19294991
Montenegro,2012,MNE,35.08097809
Montenegro,2013,MNE,36.69972949
Morocco,1980,MAR,18.22773797
Morocco,1981,MAR,18.93493135
Morocco,1982,MAR,18.83770239
Morocco,1983,MAR,18.5686549
Morocco,1984,MAR,18.27607367
Morocco,1985,MAR,17.61354995
Morocco,1986,MAR,17.40222316
Morocco,1987,MAR,18.91958292
Morocco,1988,MAR,19.38409535
Morocco,1989,MAR,19.97663983
Morocco,1990,MAR,21.285296
Morocco,1991,MAR,20.8562784
Morocco,1992,MAR,23.20634851
Morocco,1993,MAR,23.4191511
Morocco,1994,MAR,21.94321091
Morocco,1995,MAR,21.35474728
Morocco,1997,MAR,22.48127523
Morocco,1998,MAR,22.20169882
Morocco,1999,MAR,23.12298977
Morocco,2002,MAR,23.9373948
Morocco,2003,MAR,23.74801469
Morocco,2004,MAR,23.76249192
Morocco,2005,MAR,26.15853632
Morocco,2006,MAR,26.50582916
Morocco,2007,MAR,29.75847552
Morocco,2008,MAR,31.4380292
Morocco,2009,MAR,28.03395836
Morocco,2010,MAR,27.55655111
Morocco,2011,MAR,29.20245896
Morocco,2012,MAR,29.99921594
Mozambique,1980,MOZ,6.666666667
Mozambique,1981,MOZ,8.581560284
Mozambique,1982,MOZ,9.74025974
Mozambique,1983,MOZ,10.88435374
Mozambique,1984,MOZ,10
Mozambique,1985,MOZ,6.100917431
Mozambique,1986,MOZ,6.5
Mozambique,1987,MOZ,7.516170763
Mozambique,1988,MOZ,8.871877518
Mozambique,1989,MOZ,10.26694045
Mozambique,1990,MOZ,7.245982021
Mozambique,1991,MOZ,8.638326892
Mozambique,1992,MOZ,10.18272131
Mozambique,1993,MOZ,11.31125531
Mozambique,1994,MOZ,9.556497745
Mozambique,1995,MOZ,9.688746315
Mozambique,1996,MOZ,7.940161105
Mozambique,1997,MOZ,8.804646897
Mozambique,1998,MOZ,8.780351563
Mozambique,1999,MOZ,9.040850103
Mozambique,2000,MOZ,9.601464121
Mozambique,2001,MOZ,9.096195733
Mozambique,2002,MOZ,9.260407027
Mozambique,2003,MOZ,10.55985814
Mozambique,2004,MOZ,10.5027625
Mozambique,2005,MOZ,10.58178704
Mozambique,2006,MOZ,11.23799699
Mozambique,2007,MOZ,12.2585235
Mozambique,2008,MOZ,12.66579586
Mozambique,2009,MOZ,14.0491976
Mozambique,2010,MOZ,15.55543325
Mozambique,2011,MOZ,17.19480519
Mozambique,2012,MOZ,19.0683609
Mozambique,2013,MOZ,22.87060044
Myanmar,1980,MMR,8.991132432
Myanmar,1981,MMR,9.286851807
Myanmar,1982,MMR,9.196091361
Myanmar,1983,MMR,8.64030641
Myanmar,1984,MMR,8.030088835
Myanmar,1985,MMR,7.722123835
Myanmar,1986,MMR,6.933109361
Myanmar,1987,MMR,5.952656439
Myanmar,1988,MMR,4.20331996
Myanmar,1989,MMR,3.986583829
Myanmar,1990,MMR,5.79757434
Myanmar,1991,MMR,5.247924366
Myanmar,1992,MMR,4.712108653
Myanmar,1993,MMR,4.535845319
Myanmar,1994,MMR,4.308388079
Myanmar,1995,MMR,3.752013203
Myanmar,1996,MMR,3.95986715
Myanmar,1997,MMR,4.415854516
Myanmar,1998,MMR,3.049614848
Myanmar,1999,MMR,2.385368285
Myanmar,2000,MMR,2.570598359
Myanmar,2001,MMR,1.955902212
Myanmar,2002,MMR,1.733986687
Myanmar,2003,MMR,1.915408025
Myanmar,2004,MMR,2.835711347
Myanmar,2005,MMR,3.363713686
Namibia,1991,NAM,27.8642132
Namibia,1992,NAM,28.32092157
Namibia,1993,NAM,29.39227104
Namibia,1994,NAM,27.15473201
Namibia,1995,NAM,28.41413505
Namibia,1996,NAM,27.40656852
Namibia,1997,NAM,30.46086801
Namibia,1998,NAM,28.75618713
Namibia,1999,NAM,31.34306711
Namibia,2000,NAM,27.50497678
Namibia,2001,NAM,26.37369834
Namibia,2002,NAM,25.95540502
Namibia,2003,NAM,23.1410497
Namibia,2004,NAM,24.26954708
Namibia,2005,NAM,25.74281012
Namibia,2006,NAM,29.12301484
Namibia,2007,NAM,30.89651365
Namibia,2008,NAM,30.07602448
Namibia,2009,NAM,29.43413285
Namibia,2010,NAM,25.90014286
Namibia,2011,NAM,30.01619918
Namibia,2012,NAM,31.98333287
Namibia,2013,NAM,31.18760268
Nepal,1980,NPL,6.452291763
Nepal,1981,NPL,7.349193781
Nepal,1982,NPL,7.329369012
Nepal,1983,NPL,6.881105417
Nepal,1984,NPL,6.587263586
Nepal,1985,NPL,6.342277853
Nepal,1986,NPL,6.117147538
Nepal,1987,NPL,6.394399067
Nepal,1988,NPL,6.985743874
Nepal,1989,NPL,6.575083739
Nepal,1990,NPL,6.517415624
Nepal,1991,NPL,6.16681088
Nepal,1992,NPL,6.039257307
Nepal,1993,NPL,6.198800643
Nepal,1994,NPL,7.199719528
Nepal,1995,NPL,8.37002533
Nepal,1996,NPL,8.12261196
Nepal,1997,NPL,8.126120741
Nepal,1998,NPL,8.047546506
Nepal,1999,NPL,7.845572295
Nepal,2000,NPL,8.137576891
Nepal,2001,NPL,8.802565688
Nepal,2002,NPL,8.560583141
Nepal,2003,NPL,8.651811853
Nepal,2004,NPL,8.9749585
Nepal,2005,NPL,9.179453421
Nepal,2006,NPL,8.779757646
Nepal,2007,NPL,9.772473404
Nepal,2008,NPL,10.44008641
Nepal,2009,NPL,11.84403686
Nepal,2010,NPL,13.3961602
Nepal,2011,NPL,13.25978273
Nepal,2012,NPL,13.86217934
Nepal,2013,NPL,15.33539146
Netherlands,1980,NLD,41.09028225
Netherlands,1981,NLD,40.50230219
Netherlands,1982,NLD,40.90144334
Netherlands,1983,NLD,41.84485805
Netherlands,1984,NLD,40.44807541
Netherlands,1985,NLD,40.37739959
Netherlands,1986,NLD,40.9270395
Netherlands,1987,NLD,42.91733715
Netherlands,1988,NLD,42.87570902
Netherlands,1989,NLD,40.44193451
Netherlands,1990,NLD,40.45817789
Netherlands,1991,NLD,42.58389056
Netherlands,1992,NLD,42.25077508
Netherlands,1993,NLD,42.43309273
Netherlands,1994,NLD,40.54515915
Netherlands,1995,NLD,39.04351494
Netherlands,1996,NLD,38.60351017
Netherlands,1997,NLD,38.48371993
Netherlands,1998,NLD,36.39895605
Netherlands,1999,NLD,37.40146516
Netherlands,2000,NLD,36.78975532
Netherlands,2001,NLD,35.75732374
Netherlands,2002,NLD,35.2319397
Netherlands,2003,NLD,34.66321889
Netherlands,2004,NLD,35.06155804
Netherlands,2005,NLD,36.39726554
Netherlands,2006,NLD,36.73418852
Netherlands,2007,NLD,36.32650983
Netherlands,2008,NLD,36.63151901
Netherlands,2009,NLD,35.41698373
Netherlands,2010,NLD,36.14673989
Netherlands,2011,NLD,35.88281132
Netherlands,2012,NLD,36.33141027
New Zealand,1980,NZL,32.85114851
New Zealand,1981,NZL,35.1063356
New Zealand,1982,NZL,35.23295749
New Zealand,1983,NZL,33.53538663
New Zealand,1984,NZL,33.10121667
New Zealand,1985,NZL,33.6970958
New Zealand,1986,NZL,35.45729201
New Zealand,1987,NZL,36.64945478
New Zealand,1988,NZL,34.97668577
New Zealand,1989,NZL,37.57789368
New Zealand,1990,NZL,35.82511737
New Zealand,1991,NZL,35.13349369
New Zealand,1992,NZL,35.67006041
New Zealand,1993,NZL,36.20847818
New Zealand,1994,NZL,36.57375171
New Zealand,1995,NZL,36.62310794
New Zealand,1996,NZL,34.30888646
New Zealand,1997,NZL,34.22192282
New Zealand,1998,NZL,33.02233692
New Zealand,1999,NZL,33.34172934
New Zealand,2000,NZL,33.60176438
New Zealand,2001,NZL,32.89525801
New Zealand,2002,NZL,34.09291407
New Zealand,2003,NZL,34.50969885
New Zealand,2004,NZL,35.0294181
New Zealand,2005,NZL,36.81246783
New Zealand,2006,NZL,36.66319416
New Zealand,2007,NZL,35.04586955
New Zealand,2008,NZL,33.11666206
New Zealand,2009,NZL,31.33095906
New Zealand,2010,NZL,31.19819518
New Zealand,2011,NZL,31.50681247
New Zealand,2012,NZL,32.80224974
New Zealand,2013,NZL,32.65870795
Nicaragua,1980,NIC,20.31367195
Nicaragua,1981,NIC,22.06846312
Nicaragua,1982,NIC,23.71478798
Nicaragua,1983,NIC,29.64459295
Nicaragua,1984,NIC,33.89073951
Nicaragua,1985,NIC,31.64445619
Nicaragua,1986,NIC,31.18609311
Nicaragua,1988,NIC,20.42271762
Nicaragua,1989,NIC,10.09142857
Nicaragua,1990,NIC,8.820809249
Nicaragua,1991,NIC,9.501082389
Nicaragua,1992,NIC,10.48171546
Nicaragua,1993,NIC,9.866509737
Nicaragua,1994,NIC,10.38673395
Nicaragua,1995,NIC,10.91000064
Nicaragua,1996,NIC,10.9672271
Nicaragua,1997,NIC,12.10593823
Nicaragua,1998,NIC,12.80487656
Nicaragua,1999,NIC,12.57725037
Nicaragua,2000,NIC,12.94487132
Nicaragua,2001,NIC,12.36532845
Nicaragua,2002,NIC,12.96921217
Nicaragua,2003,NIC,14.37045652
Nicaragua,2004,NIC,14.88528319
Nicaragua,2005,NIC,15.62816113
Nicaragua,2006,NIC,16.63437749
Nicaragua,2007,NIC,16.83405891
Nicaragua,2008,NIC,16.23905431
Nicaragua,2009,NIC,16.29681362
Nicaragua,2010,NIC,17.3016641
Nicaragua,2011,NIC,18.1475811
Nicaragua,2012,NIC,18.95825381
Niger,1980,NER,12.34622642
Niger,1981,NER,10.86624852
Niger,1982,NER,9.939668175
Niger,1983,NER,9.110755349
Niger,1984,NER,9.586466165
Niger,1985,NER,9.210322979
Niger,1986,NER,9.403913241
Niger,1987,NER,8.642527194
Niger,1988,NER,7.950530035
Niger,1989,NER,8.169135625
Niger,1990,NER,7.9233083
Niger,1991,NER,7.019509974
Niger,1992,NER,6.702121318
Niger,1993,NER,6.583969466
Niger,1994,NER,5.427238161
Niger,1995,NER,7.083382773
Niger,1996,NER,7.123492237
Niger,1997,NER,7.735568929
Niger,1998,NER,8.308435965
Niger,1999,NER,8.543023305
Niger,2000,NER,8.669285498
Niger,2001,NER,9.449546805
Niger,2002,NER,10.04404215
Niger,2003,NER,9.91194739
Niger,2006,NER,12.28210023
Niger,2007,NER,12.69873743
Niger,2008,NER,16.71722473
Niger,2009,NER,13.45916145
Niger,2010,NER,12.77411564
Niger,2011,NER,13.21751891
Niger,2012,NER,14.52047572
Niger,2013,NER,15.05040657
Nigeria,1992,NGA,9.535734384
Nigeria,1993,NGA,8.964533148
Nigeria,1994,NGA,7.606727992
Nigeria,1995,NGA,6.840234982
Nigeria,1996,NGA,6.265646917
Nigeria,1997,NGA,8.169013299
Nigeria,1998,NGA,7.053325988
Nigeria,1999,NGA,7.481242525
Nigeria,2000,NGA,10.20186176
Nigeria,2001,NGA,13.21321901
Nigeria,2002,NGA,7.447458375
Nigeria,2003,NGA,8.704175746
Nigeria,2004,NGA,9.144294663
Nigeria,2005,NGA,9.800902978
Nigeria,2006,NGA,8.353518027
Nigeria,2007,NGA,7.425505639
Norway,1980,NOR,33.20137364
Norway,1981,NOR,34.60113859
Norway,1982,NOR,33.78099301
Norway,1983,NOR,32.82798406
Norway,1984,NOR,32.50869718
Norway,1985,NOR,33.69523278
Norway,1986,NOR,34.72666876
Norway,1987,NOR,32.88941463
Norway,1988,NOR,31.94972323
Norway,1989,NOR,30.57497866
Norway,1990,NOR,31.098205
Norway,1991,NOR,31.32452502
Norway,1992,NOR,30.57104169
Norway,1993,NOR,29.73197303
Norway,1994,NOR,30.67017519
Norway,1995,NOR,33.09470016
Norway,1996,NOR,33.8382986
Norway,1997,NOR,33.66943539
Norway,1998,NOR,34.19922799
Norway,1999,NOR,34.257723
Norway,2000,NOR,35.58104371
Norway,2001,NOR,35.23523735
Norway,2002,NOR,36.86375931
Norway,2003,NOR,35.50576991
Norway,2004,NOR,36.54833388
Norway,2005,NOR,36.93962613
Norway,2006,NOR,37.43855262
Norway,2007,NOR,36.85913203
Norway,2008,NOR,36.53328881
Norway,2009,NOR,35.5043421
Norway,2010,NOR,36.25360509
Norway,2011,NOR,36.99079861
Norway,2012,NOR,36.33172693
Oman,1990,OMN,9.68454985
Oman,1991,OMN,7.798951882
Oman,1992,OMN,7.268779852
Oman,1993,OMN,6.398525585
Oman,1994,OMN,7.423415862
Oman,1995,OMN,7.728966464
Oman,1996,OMN,7.825702669
Oman,1997,OMN,9.110466109
Oman,1998,OMN,7.147018839
Oman,1999,OMN,7.002427184
Pakistan,1980,PAK,10.23311992
Pakistan,1981,PAK,10.41820003
Pakistan,1982,PAK,9.759520513
Pakistan,1983,PAK,9.843951016
Pakistan,1984,PAK,10.21348927
Pakistan,1985,PAK,9.490823011
Pakistan,1986,PAK,10.37100314
Pakistan,1987,PAK,11.14680299
Pakistan,1988,PAK,10.13869371
Pakistan,1989,PAK,10.56474746
Pakistan,1990,PAK,10.19049066
Pakistan,1991,PAK,9.331111461
Pakistan,1992,PAK,9.916601759
Pakistan,1993,PAK,9.788856574
Pakistan,1994,PAK,9.732047264
Pakistan,1995,PAK,10.11121064
Pakistan,1996,PAK,10.54372671
Pakistan,1997,PAK,9.724967864
Pakistan,1998,PAK,9.791022995
Pakistan,1999,PAK,10.04768658
Pakistan,2000,PAK,9.360965342
Pakistan,2001,PAK,9.317814662
Pakistan,2002,PAK,9.567221436
Pakistan,2003,PAK,10.0055377
Pakistan,2004,PAK,9.542350131
Pakistan,2005,PAK,8.911332053
Pakistan,2006,PAK,8.747030243
Pakistan,2007,PAK,9.23473369
Pakistan,2008,PAK,9.493531069
Pakistan,2009,PAK,8.943075265
Pakistan,2010,PAK,9.975422076
Pakistan,2011,PAK,9.188676788
Pakistan,2012,PAK,10.09935899
Pakistan,2013,PAK,11.13240293
Palau,1993,PLW,14.82763158
Palau,1994,PLW,15.13333333
Palau,1995,PLW,14.05368421
Palau,1996,PLW,14.4787037
Palau,1997,PLW,14.89292035
Palau,1998,PLW,16.27094017
Palau,1999,PLW,16.74778761
Palau,2000,PLW,14.299375
Palau,2001,PLW,14.34285714
Palau,2002,PLW,13.04201183
Palau,2003,PLW,13.05
Palau,2004,PLW,13.5388601
Palau,2005,PLW,14.60485437
Palau,2006,PLW,14.05550239
Palau,2007,PLW,14.03301887
Palau,2008,PLW,15.07323944
Palau,2009,PLW,14.74747475
Palau,2010,PLW,15.78680203
Palau,2011,PLW,16.31336406
Palau,2012,PLW,16.63793103
Palestine,2005,PSE,4.93768088
Palestine,2006,PSE,4.596455097
Palestine,2008,PSE,5.128368353
Palestine,2009,PSE,5.20780196
Palestine,2010,PSE,5.463314243
Palestine,2011,PSE,5.249167038
Palestine,2012,PSE,4.569379605
Panama,1980,PAN,18.57480315
Panama,1981,PAN,17.89937399
Panama,1982,PAN,18.33368311
Panama,1983,PAN,20.15739984
Panama,1984,PAN,19.47904426
Panama,1985,PAN,18.5690485
Panama,1986,PAN,19.72924831
Panama,1987,PAN,20.57467187
Panama,1988,PAN,15.74974359
Panama,1989,PAN,14.62356792
Panama,1990,PAN,16.84718952
Panama,1991,PAN,17.51564533
Panama,1992,PAN,17.17356422
Panama,1993,PAN,18.41912312
Panama,1994,PAN,18.56573571
Panama,1995,PAN,18.66746775
Panama,1996,PAN,15.95563184
Panama,1997,PAN,15.94861166
Panama,1998,PAN,16.18078295
Panama,1999,PAN,16.58019378
Panama,2000,PAN,16.00761552
Panama,2001,PAN,15.23755081
Panama,2002,PAN,14.733059
Panama,2003,PAN,14.58086291
Panama,2004,PAN,14.38716412
Panama,2005,PAN,14.26429357
Panama,2006,PAN,15.71948999
Panama,2007,PAN,16.35245024
Panama,2008,PAN,16.58574037
Panama,2009,PAN,17.06209328
Panama,2010,PAN,17.51686985
Panama,2011,PAN,17.81003014
Panama,2012,PAN,18.35737938
Papua New Guinea,1981,PNG,17.60131435
Papua New Guinea,1982,PNG,16.50526316
Papua New Guinea,1983,PNG,15.71095571
Papua New Guinea,1984,PNG,19.43502825
Papua New Guinea,1985,PNG,18.90909091
Papua New Guinea,1986,PNG,19.05376344
Papua New Guinea,1987,PNG,20.97111762
Papua New Guinea,1988,PNG,18.0126183
Papua New Guinea,1989,PNG,22.65265923
Papua New Guinea,1990,PNG,19.24577373
Papua New Guinea,1991,PNG,17.30449251
Papua New Guinea,1992,PNG,18.06772437
Papua New Guinea,1993,PNG,20.11506061
Papua New Guinea,1994,PNG,20.32549729
Papua New Guinea,1995,PNG,19.49959645
Papua New Guinea,1996,PNG,22.45768948
Papua New Guinea,1997,PNG,23.6440678
Papua New Guinea,1998,PNG,20.4382368
Papua New Guinea,1999,PNG,21.76030811
Papua New Guinea,2000,PNG,23.77773213
Papua New Guinea,2001,PNG,22.07579838
Papua New Guinea,2002,PNG,19.96293801
Papua New Guinea,2003,PNG,20.22353119
Papua New Guinea,2004,PNG,23.92451148
Papua New Guinea,2005,PNG,24.8045581
Papua New Guinea,2006,PNG,29.2655501
Papua New Guinea,2007,PNG,31.13498564
Papua New Guinea,2008,PNG,26.64691449
Papua New Guinea,2009,PNG,21.87541982
Papua New Guinea,2010,PNG,24.9126074
Papua New Guinea,2011,PNG,26.09684818
Papua New Guinea,2012,PNG,25.89959464
Papua New Guinea,2013,PNG,25.67700535
Paraguay,1990,PRY,10.31907626
Paraguay,1991,PRY,8.551181545
Paraguay,1992,PRY,9.660113165
Paraguay,1993,PRY,9.429862021
Paraguay,1994,PRY,10.62336541
Paraguay,1995,PRY,12.09658696
Paraguay,1996,PRY,11.35059798
Paraguay,1997,PRY,11.35080291
Paraguay,1998,PRY,11.09147223
Paraguay,1999,PRY,10.25967502
Paraguay,2000,PRY,10.41940079
Paraguay,2001,PRY,10.0592205
Paraguay,2002,PRY,9.017648697
Paraguay,2003,PRY,9.559183843
Paraguay,2004,PRY,11.18543204
Paraguay,2005,PRY,11.14073466
Paraguay,2006,PRY,11.42466453
Paraguay,2007,PRY,11.19288292
Paraguay,2008,PRY,11.84451592
Paraguay,2009,PRY,12.92539206
Paraguay,2010,PRY,13.21573286
Paraguay,2011,PRY,13.81772883
Paraguay,2012,PRY,14.30070397
Paraguay,2013,PRY,13.0999937
Peru,1980,PER,18.45098039
Peru,1981,PER,15.52808989
Peru,1982,PER,15.19594595
Peru,1983,PER,12.22181818
Peru,1984,PER,13.3956229
Peru,1985,PER,15.37057728
Peru,1986,PER,13.74663073
Peru,1987,PER,6.6788
Peru,1988,PER,9.975
Peru,1989,PER,7.481481481
Peru,1990,PER,12.55497087
Peru,1991,PER,13.38440737
Peru,1992,PER,14.34911
Peru,1993,PER,14.29223831
Peru,1994,PER,15.43109018
Peru,1995,PER,15.90387026
Peru,1996,PER,16.33954858
Peru,1997,PER,16.67126798
Peru,1998,PER,16.35614175
Peru,1999,PER,15.01416448
Peru,2000,PER,14.58795625
Peru,2001,PER,14.80778156
Peru,2002,PER,14.29920988
Peru,2003,PER,15.04949386
Peru,2004,PER,15.32016005
Peru,2005,PER,15.9421897
Peru,2006,PER,17.41800393
Peru,2007,PER,18.03129878
Peru,2008,PER,18.26935872
Peru,2009,PER,16.38962726
Peru,2010,PER,17.25758754
Peru,2011,PER,18.00807616
Peru,2012,PER,18.56310936
Philippines,1987,PHL,11.28926291
